Id,SalePrice
2736,138862.83131719055
2737,123543.3956205742
2738,130636.99058115864
2739,155865.45870324643
2740,132030.46008531834
2741,138450.15770960355
2742,152357.30551090895
2743,149650.3651511279
2744,150755.94937364277
2745,151247.07979431437
2746,139862.49578424613
2747,147816.5506603974
2748,128081.37397366657
2749,133959.3383214973
2750,128162.5961322863
2751,140985.70096049964
2752,170871.49220737477
2753,161573.16297440842
2754,180280.19322796818
2755,124786.24287074714
2756,98358.3223942933
2757,66213.05137131075
2758,85191.63350928042
2759,159976.26162518258
2760,79924.65795651295
2761,156930.9769524649
2762,143167.99136547607
2763,184165.72335411148
2764,155793.37472794869
2765,289415.1663324733
2766,146268.3512482271
2767,90776.3976575564
2768,120178.22688077136
2769,137629.39027277008
2770,133382.48910971143
2771,116081.00757123351
2772,119782.06175727422
2773,157300.73162360658
2774,137994.5854353713
2775,114778.5685307467
2776,148041.46964589664
2777,138635.44293074976
2778,108260.47099041361
2779,111363.05293472331
2780,107577.79947082329
2781,111230.71450752672
2782,73741.56957154509
2783,94559.10153106776
2784,128235.73725874226
2785,139771.9606945439
2786,63185.27893817967
2787,129499.99485088355
2788,66005.88963544188
2789,156526.10385039687
2790,93171.55165669901
2791,118217.67698855163
2792,65886.99046498068
2793,195715.1729214315
2794,78453.55949461678
2795,112683.74868186525
2796,106924.83140126528
2797,215890.7253060842
2798,107388.82437727968
2799,120302.72665873978
2800,75183.79680386982
2801,101304.97208176296
2802,134768.85511504058
2803,150379.56080998495
2804,136329.40340183672
2805,117921.49906221175
2806,78684.81209818627
2807,159319.33819656482
2808,153490.0298818807
2809,132135.04658063053
2810,134033.81034588488
2811,169405.46364395402
2812,154724.0672110583
2813,157196.152066468
2814,157506.98449574542
2815,108979.57283618857
2816,276845.4099919832
2817,163627.47070232275
2818,131360.64296130172
2819,146797.8646311412
2820,142092.26787903652
2821,124823.11396670184
2822,237685.55758698328
2823,410736.9240869161
2824,183755.07002184977
2825,138022.03043705173
2826,135104.90127558802
2827,145274.11436372
2828,213135.08880755273
2829,221286.35128755038
2830,228427.5570938648
2831,180088.86533684164
2832,238755.50989104284
2833,279868.6052296665
2834,210971.87883064413
2835,215994.46533626446
2836,189048.9512396903
2837,160822.7582680118
2838,150002.75090924773
2839,175006.3683397871
2840,204858.30800607533
2841,201072.60626224033
2842,223437.5523691112
2843,149202.82709568177
2844,170726.71389293956
2845,125155.55305434544
2846,217791.99695784258
2847,206061.04393664503
2848,227691.99336144648
2849,198120.63419113462
2850,267731.6990193284
2851,221046.31022218923
2852,232501.99349751536
2853,232534.6769458209
2854,139932.64082613983
2855,202343.1212528821
2856,205986.24030408033
2857,190169.20010480948
2858,206146.38884972478
2859,98990.76282747008
2860,125585.29539231576
2861,138152.60608016246
2862,193658.72175747555
2863,135076.8005200923
2864,245103.39190724096
2865,145133.72428786487
2866,132919.08057818885
2867,91521.59155206902
2868,92379.61004042534
2869,112926.18164099545
2870,130714.65164334446
2871,84278.09666982995
2872,35999.35696843456
2873,119132.83415376279
2874,136649.0549534311
2875,129842.67094501405
2876,159524.96500969428
2877,146234.47098251167
2878,172883.35234959205
2879,135563.64005813902
2880,112226.59429043812
2881,190273.1996999554
2882,177575.60160098042
2883,201423.3851047615
2884,180863.07574035233
2885,193217.46838983358
2886,255120.95292985436
2887,106822.32054322286
2888,142695.72165435328
2889,70965.8320455652
2890,82610.81526156381
2891,133454.3614335539
2892,53527.268547573316
2893,108336.68643642143
2894,74230.3942327944
2895,369206.8246443958
2896,266402.16037076496
2897,184763.01579364
2898,139887.35435150104
2899,206174.35634197525
2900,155868.70276353255
2901,244330.75256458588
2902,196634.0695887993
2903,335259.15730532084
2904,350193.28154317546
2905,80740.428980093
2906,211466.63813488928
2907,117713.65287809064
2908,131040.84174351902
2909,141248.98438251848
2910,75900.54043880999
2911,82021.67648647157
2912,145533.37124197333
2913,85699.88340181971
2914,82845.48176858283
2915,84482.47261365814
2916,76898.47213333781
2917,134208.87213223497
2918,127893.9238015531
2919,209143.194090111
